term,conf.low,estimate,conf.high,p.value,outcome
BDCPP,-100.14283409644119,-13.594443922985407,72.95394625047038,0.7961270485557128,Thalamus_Proper
BDCPP,4.347177583442544,54.326629210116664,104.30608083679078,0.0737886188246124,Caudate
BDCPP,-36.42698500405652,44.14522243499407,124.71742987404465,0.3674770038086784,Putamen
BDCPP,-27.308111744291732,0.41225953564146883,28.132630815574668,0.9804837814582368,Pallidum
BDCPP,-61.118758965399685,-13.537845344542857,34.04306827631397,0.6397859958521083,Hippocampus
BDCPP,-27.452289813519386,-2.2682219122064975,22.915845989106387,0.8822283583107738,Amygdala
BDCPP,-24.99224147242312,-12.37569445562361,0.24085256117590248,0.10664612169734111,Accumbens_area
BDCPP,-59.93954638691617,-3.410835745426816,53.11787489606254,0.9209418690753983,VentralDC
BDCPP,3.3572032183402687,17.326350520903777,31.295497823467286,0.041334285850317065,choroid_plexus
BDCPP,-1907.0144017165421,1239.449218935551,4385.912839587644,0.5170252165916045,CortexVol
BDCPP,-2476.625128073219,475.87556199243136,3428.3762520580817,0.7909225881594175,CerebralWhiteMatterVol
BDCPP,-356.7199723263335,591.9301508943554,1540.5802741150442,0.30473090787194457,surface_area
BDCPP,-6696.77728126712,4926.53119814243,16549.83967755198,0.4856963713956465,total_brain
DBuP,-52.40956992294053,-20.631079417866985,11.147411087206557,0.2855818660770669,third_Ventricle
DBuP,-140.53250964207592,-37.13507215624421,66.26236532958748,0.5546897431989082,fourth_Ventricle
DBuP,-723.3864162815344,-375.5109318992777,-27.635447517020964,0.07581176354432584,Brain_Stem
DBuP,-28.27663105541108,5.934862942395199,40.14635694020148,0.7753820327567869,CSF
DBuP,-8.907311398339637,-3.2024511787410397,2.5024090408575574,0.3558265968537594,Optic_Chiasm
DBuP,-3.331354431762996,16.96712921786099,37.265612867484975,0.16916155013271283,CC_Posterior
DBuP,-7.348891598092534,8.460074273011553,24.269040144115642,0.37873274369387433,CC_Mid_Posterior
DBuP,-34.70448779859353,-9.356331740524773,15.991824317543987,0.5437601864530288,CC_Central
DBuP,-38.81734642604088,-14.750230167586833,9.316886090867209,0.31340825891157376,CC_Mid_Anterior
DBuP,-15.124717451614131,9.905108578861213,34.93493460933656,0.5150971137204068,CC_Anterior
DBuP,-15875.153517589519,-3653.5532223165933,8568.047072956331,0.6229199025413918,BrainSegVol
DBuP,-1009.6352896341084,-428.7370713584952,152.161146917118,0.22474819098932952,SubCortGrayVol
DBuP,-10334.465922201189,-2342.5909403978035,5649.284041405581,0.6297050207049959,TotalGrayVol
DBuP,-13004.497175314731,-1210.2667252609924,10583.963724792748,0.8659642616303869,SupraTentorialVol
DBuP,-12.60741300673419,9.428046609880491,31.46350622649517,0.4815799412703389,Left_Inf_Lat_Vent
DBuP,-4.034325101633926,-0.650518219577856,2.7332886624782136,0.7518400499005478,Left_vessel
DBuP,-19.477451677519053,-1.7542203626245467,15.969010952269958,0.8706717469360212,Right_Inf_Lat_Vent
DBuP,-1.8087628592624898,-0.34372184757042956,1.1213191641216307,0.6995642591405644,Right_vessel
DBuP,-120.53404427742493,281.2202257633018,682.9744958040285,0.2495817961242578,Lateral_Ventricle
DBuP,-725.456555645525,-424.93912899681715,-124.4217023481093,0.020025806450510775,Cerebellum_White_Matter
DBuP,-1401.4879032173596,-744.3947946808603,-87.30168614436093,0.06240746933694097,Cerebellum_Cortex
DBuP,-174.18003573953465,-85.35557589123013,3.4688839570743824,0.11396569479518193,Thalamus_Proper
DBuP,-57.649338928381496,10.604264692514992,78.85786831341147,0.7982954474378462,Caudate
DBuP,-182.6278275791264,-84.35777016076469,13.912287257597043,0.15795336757736012,Putamen
DBuP,-27.54554097467414,0.7840143234146706,29.11356962150348,0.9636920615185561,Pallidum
DBuP,-50.86658529195119,1.5731172165329903,54.012819725017174,0.9606457193987153,Hippocampus
DBuP,-36.30259179096055,-2.56102680059919,31.18053818976217,0.9006451222884061,Amygdala
DBuP,-36.941116581115935,-21.032261995537375,-5.123407409958814,0.029662003184988905,Accumbens_area
DBuP,-88.76191747343648,-35.16025348919599,18.4414104950445,0.280610390921993,VentralDC
DBuP,-13.945720267418654,4.199199138848136,22.344118545114927,0.7034546163783704,choroid_plexus
DBuP,-4004.5292184379564,-238.57392930914668,3527.3813598196634,0.9170092323031042,CortexVol
DBuP,-3744.2699309990307,-910.0067100663831,1924.2565108662643,0.5974168472206275,CerebralWhiteMatterVol
DBuP,-1435.5190168930114,-362.39015791213836,710.7387010687346,0.5785809486492298,surface_area
DBuP,-15971.245675226277,-3926.7834865945088,8117.6787020372585,0.5917776798733528,total_brain
DPHP,-22.565380661830318,4.58649562454355,31.738371910917422,0.7811284929703612,third_Ventricle
DPHP,-4.314327401561087,88.87160806209329,182.05754352574766,0.11671783386619783,fourth_Ventricle
DPHP,-522.0307960416998,-192.63960250703408,136.75159102763163,0.336065432633893,Brain_Stem
DPHP,-10.690077774514116,16.09885639789596,42.88779057030604,0.3229187816347451,CSF
DPHP,-7.015134064417162,-0.6037537986014552,5.807626467214251,0.8769046022145097,Optic_Chiasm
DPHP,-15.420306746232804,1.374457779267658,18.16922230476812,0.8929184169549405,CC_Posterior
DPHP,-20.24004282062,-6.7549107926187775,6.730221235382445,0.4099778716510225,CC_Mid_Posterior
DPHP,-39.900615718639045,-18.150246564089315,3.6001225904604155,0.1698775586497847,CC_Central
DPHP,-49.561972236091364,-27.66392061009956,-5.765868984107751,0.03771378046309848,CC_Mid_Anterior
DPHP,-1.526330680295878,18.43855154823002,38.40343377675592,0.12873649732744452,CC_Anterior
DPHP,-15055.649722708917,-3302.703177562809,8450.243367583298,0.6439225648611739,BrainSegVol
DPHP,-480.2366550273758,113.53905781844963,707.3147706642751,0.7531251135572128,SubCortGrayVol
DPHP,-9449.9570868021,-2452.7341935851464,4544.488699631808,0.5642299766809541,TotalGrayVol
DPHP,-14301.575466617396,-3202.6922504058202,7896.190965805756,0.635044487549105,SupraTentorialVol
DPHP,-16.596505137772738,2.364168925270116,21.324842988312973,0.8374990407278705,Left_Inf_Lat_Vent
DPHP,-5.105342826659452,-2.4288623738281196,0.24761807900321342,0.1355215344132702,Left_vessel
DPHP,-8.301117741010163,8.350537261512788,25.002192264035738,0.4094467352604657,Right_Inf_Lat_Vent
DPHP,-1.1956833457457767,0.5376986315303399,2.271080608806457,0.6098854640561556,Right_vessel
DPHP,-35.79265397257376,251.7956091962294,539.3838723650326,0.14982822732004641,Lateral_Ventricle
DPHP,-410.43686616995416,-86.07242179757104,238.29202257481205,0.6624931082002894,Cerebellum_White_Matter
DPHP,-499.04053016306335,36.7823444713492,572.6052191057618,0.9100992272009272,Cerebellum_Cortex
DPHP,-118.80313518355473,-28.813362937245373,61.176409309063985,0.5984316389412687,Thalamus_Proper
DPHP,27.338238987522793,77.80871176245901,128.27918453739522,0.011218496790117771,Caudate
DPHP,-36.98652707392352,44.010816772986125,125.00816061989576,0.3714558283665015,Putamen
DPHP,-16.073758750573397,10.639737452053277,37.35323365467995,0.5123841072322002,Pallidum
DPHP,-37.15153104969956,8.992172108742611,55.13587526718479,0.7485605849368797,Hippocampus
DPHP,-31.31567308831508,-7.084557059415817,17.146558969483443,0.630578313254984,Amygdala
DPHP,-9.126170503776457,4.156341249642342,17.43885300306114,0.6067592964309939,Accumbens_area
DPHP,-75.52473326108813,-17.46802942302683,40.588674415034475,0.6206696306849915,VentralDC
DPHP,2.9342789835074186,19.95320146457719,36.97212394564696,0.053799508244228855,choroid_plexus
DPHP,-4449.52507671991,-1183.6279111548433,2082.269254410224,0.551089328068696,CortexVol
DPHP,-4360.686992530333,-1441.6219439240576,1477.4431046822178,0.41659975149003803,CerebralWhiteMatterVol
DPHP,-1424.2174136996528,-420.4421346302852,583.3331444390824,0.49084545941544033,surface_area
DPHP,-15022.73986573489,-3536.502052264575,7949.7357612057385,0.6125515917373522,total_brain
