term,conf.low,estimate,conf.high,p.value,outcome
BDCPP,-0.04116109279339227,-0.012546839836666842,0.01606741312005859,0.4707624842795559,lh_parsopercularis
BDCPP,-0.03139605075365408,-0.009033482751133422,0.013329085251387238,0.5064038122334567,rh_parsopercularis
BDCPP,-0.03232681473769647,1.129362325009675e-4,0.03255268720269841,0.9954310045148833,lh_parsorbitalis
BDCPP,-0.029560941688020974,0.00880927888153099,0.047179499451082955,0.7057010619426729,rh_parsorbitalis
BDCPP,-0.055670518727004514,-0.03130191006698825,-0.00693330140697199,0.03461415140050228,lh_posteriorcingulate
BDCPP,-0.034161215786487856,-0.012560553037719682,0.009040109711048494,0.3388375150106211,rh_posteriorcingulate
BDCPP,-0.048130666471371764,-0.011458764427574809,0.025213137616222143,0.6072780608292533,lh_rostralanteriorcingulate
BDCPP,-0.030756041143844726,0.0091848460380807,0.04912573322000613,0.705243271905893,rh_rostralanteriorcingulate
BDCPP,-0.04986173922811492,-0.004033672133935187,0.04179439496024455,0.8848878007384253,lh_temporalpole
BDCPP,-0.013560386153397573,0.04212517820483316,0.09781074256306388,0.213387820459648,rh_temporalpole
BDCPP,-0.024658832779489666,-0.00419465398427898,0.016269524810931704,0.7360003667854067,caudalmiddlefrontal
BDCPP,-0.01976571631832004,3.4468291623016185e-4,0.020455082150780367,0.9775089951714502,cuneus
BDCPP,-0.0016584286216415611,0.04296120577794723,0.08758084017753602,0.1132580241683323,entorhinal
BDCPP,-0.014080763619707212,0.004151718015439294,0.0223841996505858,0.7079954729218148,fusiform
BDCPP,-0.022980796904330993,0.002302256926469236,0.027585310757269468,0.8809388177394671,inferiorparietal
BDCPP,-0.014744611975128758,0.00975310827356204,0.034250828522252835,0.5125616167894884,inferiortemporal
BDCPP,-0.023348419177965117,-0.0024072154449720712,0.018533988288020976,0.8500318285368673,lateraloccipital
BDCPP,-0.03954990313899499,-0.015293408562352683,0.00896308601428963,0.2997083127547331,lateralorbitofrontal
BDCPP,-0.025631006121214772,-0.004206300261382146,0.017218405598450483,0.746745852822502,lingual
BDCPP,-0.021922241123121425,-0.002574091757113307,0.01677405760889481,0.8267805183189776,medialorbitofrontal
BDCPP,-0.024808832578759613,0.005540186624284954,0.03588920582732952,0.7639738265336529,middletemporal
BDCPP,-0.03712313343573963,-0.005887975815565043,0.025347181804609546,0.7565132504091178,parahippocampal
BDCPP,-0.02245591130304562,-0.0017005969891946005,0.01905471732465642,0.8927922243996995,paracentral
BDCPP,-0.03571212669440035,-0.01026260685491348,0.015186912984573385,0.5071429756374253,parstriangularis
BDCPP,-0.016338022783864162,8.811682273985906e-4,0.018100359238661344,0.9329188022263666,pericalcarine
BDCPP,-0.028540543802118953,-0.009418978098912834,0.009702587604293284,0.4178087764429841,postcentral
BDCPP,-0.019686318901163492,0.004361494905405845,0.02840930871197518,0.7654565006579851,precentral
BDCPP,-0.021252192350674135,-0.002066380165670053,0.017119432019334028,0.8593853986852902,precuneus
BDCPP,-0.02701618270167855,-0.0076464652129851415,0.011723252275708265,0.5161258533910307,rostralmiddlefrontal
BDCPP,-0.03041537349377832,-0.007551941625837014,0.015311490242104292,0.5869191682044597,superiorfrontal
BDCPP,-0.028170337534181168,-0.008069315581925045,0.01203170637033108,0.5090569187336937,superiorparietal
BDCPP,-0.023956246187153717,7.443342745090827e-4,0.02544491473617188,0.9604678555239152,superiortemporal
BDCPP,-0.019447763322477295,0.002054316509439152,0.023556396341355597,0.8751267018438893,supramarginal
BDCPP,-0.0475547708118958,-0.016898461201788652,0.013757848408318497,0.36457548365531933,transversetemporal
BDCPP,-0.056284716889765024,-0.03303593591316004,-0.009787154936555065,0.01942380683053735,insula
BDCPP,-0.02079461344785441,-0.004140044022952258,0.012514525401949896,0.6826256963846873,MeanThickness
DBuP,-0.04085602836408657,-0.013128026796715946,0.014599974770654679,0.43611634508305686,lh_bankssts
DBuP,-0.04219840619790824,-0.008782433857949672,0.024633538482008898,0.665521357234128,rh_bankssts
DBuP,-0.06035360417693899,-0.018946941868144003,0.022459720440650983,0.45165704545728,lh_caudalanteriorcingulate
DBuP,-0.029559062572017937,0.009154617662739874,0.047868297897497684,0.6973070165795856,rh_caudalanteriorcingulate
DBuP,-0.07739063430361622,-0.020138847340860532,0.03711293962189516,0.562864148365422,lh_frontalpole
DBuP,-0.03422208570605506,0.0102328434130695,0.05468777253219406,0.7049699956847275,rh_frontalpole
DBuP,-0.031348375801769864,-0.005260051839827953,0.020828272122113956,0.7401586920579595,lh_isthmuscingulate
DBuP,-0.04002303136104082,-0.0039591141485194855,0.03210480306400185,0.8567028908669665,rh_isthmuscingulate
DBuP,-0.01849598426762286,0.002577541338651211,0.023651066944925282,0.8405538839625177,lh_parsopercularis
DBuP,-0.002867262020685858,0.021328671903440923,0.045524605827567705,0.14707650906792935,rh_parsopercularis
DBuP,-0.03047931054152068,0.0030256364635615793,0.03653058346864384,0.8819188750318526,lh_parsorbitalis
DBuP,-0.036718945738092486,-0.006324596862033549,0.024069752014025392,0.7321486436173047,rh_parsorbitalis
DBuP,-0.04940869014776173,-0.01894048950262709,0.01152771114250755,0.3065350328267332,lh_posteriorcingulate
DBuP,-0.013824182131857623,0.009438342590349081,0.03270086731255578,0.5045363474285471,rh_posteriorcingulate
DBuP,-1.788575233129877e-4,0.03453219701044868,0.06924325154421035,0.10176047951346345,lh_rostralanteriorcingulate
DBuP,0.0070965894518633735,0.044174223237337,0.08125185702281063,0.05003372806498285,rh_rostralanteriorcingulate
DBuP,-0.08515326797779882,-0.035307635371086055,0.01453799723562671,0.24397246323568378,lh_temporalpole
DBuP,-0.08434416944514353,-0.012630872863043301,0.05908242371905692,0.772039408170941,rh_temporalpole
DBuP,-0.03192986519814832,-0.008435331038795863,0.015059203120556596,0.5548166203115359,caudalmiddlefrontal
DBuP,-0.02374782787224699,-0.003779936847393014,0.01618795417746096,0.7555178119481742,cuneus
DBuP,-0.01517453565176538,0.04185734309878278,0.09888922184933094,0.2273529797266859,entorhinal
DBuP,-0.014858451716133746,0.006607188255131643,0.028072828226397034,0.6126524704413454,fusiform
DBuP,-0.015163494168683563,0.004655345698048302,0.024474185564780166,0.6992242679437943,inferiorparietal
DBuP,-0.013402220336043266,0.010893951014528527,0.035190122365100315,0.46080512084967484,inferiortemporal
DBuP,-0.030460525112998797,-0.006905790235930027,0.01664894464113874,0.6296361048243122,lateraloccipital
DBuP,-0.005755631955921724,0.01997494087761759,0.0457055137111569,0.20163089189663275,lateralorbitofrontal
DBuP,-0.027853836162784865,-0.0025424904839967443,0.02276885519479138,0.8687682068450275,lingual
DBuP,0.001805516441201905,0.02644662082776403,0.051087725214326155,0.077500554042226,medialorbitofrontal
DBuP,-0.01728634338055988,0.007721206551406778,0.032728756483373436,0.6115537637720571,middletemporal
DBuP,-0.03972114642337526,0.004400798386455415,0.048522743196286085,0.8696835014866484,parahippocampal
DBuP,-0.010144769322599896,0.013685302378077548,0.03751537407875499,0.34485383586512997,paracentral
DBuP,-0.014547796049846379,0.007789412529738617,0.030126621109323612,0.5662439475890932,parstriangularis
DBuP,-0.01730417909072423,0.007526818210623622,0.03235781551197148,0.6180674770296672,pericalcarine
DBuP,-0.027175472830068898,-0.0030338724575960413,0.021107727914876816,0.8362374503079685,postcentral
DBuP,-0.01635874873895272,0.007041800468829875,0.03044234967661247,0.6206164344868417,precentral
DBuP,-0.00886656150667641,0.01049135256445362,0.029849266635583648,0.3726842908720931,precuneus
DBuP,-0.012157112631367966,0.007886568560478386,0.027930249752324738,0.5175031430371766,rostralmiddlefrontal
DBuP,-0.029441074142293,-0.005971370408276981,0.017498333325739038,0.6755828553945451,superiorfrontal
DBuP,-0.025186008687387657,-0.0038367620106678573,0.017512484666051945,0.7675329051064136,superiorparietal
DBuP,-0.017066541045690397,0.006151452155535866,0.02936944535676213,0.6629869394015258,superiortemporal
DBuP,-0.013875680029295017,0.006286573312089093,0.0264488266534732,0.6080464914557002,supramarginal
DBuP,-0.052283826788794174,-0.016918662865170877,0.018446501058452417,0.4313424521986867,transversetemporal
DBuP,-0.03388515374143447,-0.012906998185357312,0.00807115737071985,0.3115328259797543,insula
DBuP,-0.01227195420269611,0.0038302685600713356,0.01993249132283878,0.6956015989129517,MeanThickness
DPHP,-0.01656410977038484,0.013123184861947943,0.042810479494280726,0.46716291830333445,lh_bankssts
DPHP,-0.023481241595626895,0.010238501870708712,0.043958245337044316,0.6174726153138341,rh_bankssts
DPHP,-0.04575445246471408,-0.007929770530304357,0.029894911404105363,0.7302176711007264,lh_caudalanteriorcingulate
DPHP,-0.03321715199979984,0.0017447463579799546,0.036706644715759754,0.9345790085849158,rh_caudalanteriorcingulate
DPHP,-0.030549546956744354,0.015325513333642411,0.06120057362402918,0.5826641508089714,lh_frontalpole
DPHP,-0.011774125130497297,0.038756070870024285,0.08928626687054586,0.20709868074296156,rh_frontalpole
DPHP,-3.365574826231753e-4,0.024443825966585505,0.04922420941579418,0.10469336620471315,lh_isthmuscingulate
DPHP,-0.033206392472712155,0.0018405256438624334,0.03688744376043702,0.9311633813647894,rh_isthmuscingulate
DPHP,-0.03480030126636962,-0.006414257477318538,0.021971786311732543,0.710131382017029,lh_parsopercularis
DPHP,-0.041806357187302766,-0.015347248462674998,0.011111860261952771,0.3400456196348509,rh_parsopercularis
DPHP,-0.014462273216625882,0.016685550067838815,0.04783337335230351,0.37824735683940436,lh_parsorbitalis
DPHP,-0.015578990147713107,0.021298057572097073,0.05817510529190725,0.34212614296701094,rh_parsorbitalis
DPHP,-0.029537798616731004,-0.004552573570421594,0.02043265147588782,0.7643985121275687,lh_posteriorcingulate
DPHP,-0.010528083007857314,0.010810235743786962,0.03214855449543124,0.4046746458655449,rh_posteriorcingulate
DPHP,-0.0370938808673606,0.003937518301139135,0.044968917469638874,0.8745781689419566,lh_rostralanteriorcingulate
DPHP,-0.034887880096725894,-0.0018759849210788723,0.03113591025456815,0.9255278052917875,rh_rostralanteriorcingulate
DPHP,-0.04337831062130127,0.0044737759162854565,0.052325862453872184,0.8777829950815644,lh_temporalpole
DPHP,-0.05652571762331101,0.01198854867420337,0.08050281497171775,0.7734886427635979,rh_temporalpole
DPHP,-0.017800841284246628,0.004715698709620409,0.027232238703487444,0.7304807784656205,caudalmiddlefrontal
DPHP,-0.026189989633506005,-0.007018899704379103,0.0121521902247478,0.5470329515606833,cuneus
DPHP,-0.0884960314704154,-0.02284391323944482,0.04280820499152577,0.567096193239974,entorhinal
DPHP,-0.01586539654472017,0.0033989715591312987,0.022663339662982764,0.7716516777703687,fusiform
DPHP,-0.026054478351912196,-0.0040585780340877745,0.017937322283736647,0.761508464571748,inferiorparietal
DPHP,-0.013196150313540485,0.009403119184281626,0.03200238868210374,0.49372779358202334,inferiortemporal
DPHP,-0.0215629414049322,-0.003948195734666953,0.013666549935598293,0.7123662731125128,lateraloccipital
DPHP,-0.03694122674640703,-0.00920666061705855,0.018527905512289923,0.585052652645204,lateralorbitofrontal
DPHP,-0.01616526188973352,0.00573300166311127,0.027631265215956057,0.6667407668527529,lingual
DPHP,-0.03126742545856355,-0.0021138132286907226,0.027039799001182106,0.9050679171512093,medialorbitofrontal
DPHP,-0.012197568877031755,0.011891009702061708,0.035979588281155175,0.41681438941507554,middletemporal
DPHP,-0.029990252771507676,0.00629816436363174,0.042586581498771155,0.7752776666555915,parahippocampal
DPHP,-0.024048330513666394,-1.215884544952836e-4,0.023805153604675826,0.9933308416136846,paracentral
DPHP,-0.024836771836517887,-0.0015135399281061477,0.02180969198030559,0.9149942325328629,parstriangularis
DPHP,-9.997434738984734e-4,0.01608367065660501,0.033167084787108496,0.12147918878238162,pericalcarine
DPHP,-0.030359741492548328,-0.006771255082272398,0.016817231328003533,0.6368070290344287,postcentral
DPHP,-0.020336441542367356,0.003290389474470327,0.026917220491308014,0.8188141521641883,precentral
DPHP,-0.02435833738729226,-0.0058908864864086335,0.012576564414474994,0.5998002465507557,precuneus
DPHP,-0.015081694818311706,0.003863922509878415,0.02280953983806854,0.7372745241908364,rostralmiddlefrontal
DPHP,-0.014443060104284231,0.00901877407855179,0.03248060826138781,0.527200735007026,superiorfrontal
DPHP,-0.036293543621918375,-0.01768555914189954,9.22425338119294e-4,0.1179783343459131,superiorparietal
DPHP,-0.02021802822480093,0.007423962542475879,0.03506595330975269,0.6586574965860559,superiortemporal
DPHP,-0.015134346907765295,0.004040985001739895,0.023216316911245087,0.7288660316457996,supramarginal
DPHP,-0.0235617944271377,0.0046130189270319,0.0327878322812015,0.78769163101531,transversetemporal
DPHP,-0.03451767701838129,-0.010967326426030682,0.012583024166319925,0.4436743290404809,insula
DPHP,-0.015488200493876987,-6.222810022910501e-4,0.014243638489294887,0.9451067368661117,MeanThickness
